id,title,url,date,medium,source_host,attribution_type,confidence,tier,status,raw_path,processed_path,notes
16d707511c,2 Hour Learning: How Our Schools Work,https://www.youtube.com/watch?v=ENdAWT6N0V4,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,ve Going to School](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-6.png)](https://youtu.be/JU_XIXU-cuE)  [Crushing Academics. Loving School.](https://youtu.be/9hx7b45MvHk)  [![Crushing Academics. Loving School.](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-
e61fc7cd59,Alpha Spyglass Tour,https://www.youtube.com/watch?v=H23Z_WjgOFY,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,ng Academics. Loving School.](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-55-1.png)](https://youtu.be/9hx7b45MvHk)  [2 Hour Learning: How Our Schools Work](https://www.youtube.com/watch?v=ENdAWT6N0V4)  [![2 Hour Learning: How Our Schools Work](https://alpha.school/wp-
a693bc2083,Youtube,https://www.youtube.com/watch?v=HbFeNV4z9rA,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"ime trades). Liemandt says he has committed **$1B** to scale the model, aims for **on‑device AI on a sub‑$1,000 tablet** to reach **a billion kids**, and argues against policies that would **ban AI in schools**. ([blog.joelonsdale.com](https://blog.joelonsdale.com/p/ep-131-how-ai-incentives-can-10x)"
501dd4e38f,Video,https://www.youtube.com/watch?v=JXYfGK6YL2Q,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"ngs like leadership, grit, financial literacy &amp; entrepreneurship.    At Alpha Chicago, ***kids love school.*** We’re not just preparing students for tests; we’re preparing them for limitless futures.   Alpha Chicago is launching in Fall 2026.  Join us for an info session, and see firsthand why A"
6a94f8566d,From 6 to 60 - How Parents Helped Build Alpha Miami,https://www.youtube.com/watch?v=Jd7fKOqTTMI&t=2s,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,/vimeo.com/825006719)  [![Alpha - LL MadScience Workshop](https://alpha.school/wp-content/uploads/2024/10/2.webp)](https://vimeo.com/825006719)  [John + Jessica Culture](https://www.youtube.com/watch?v=VoWDkNXXLdk)  [![John + Jessica Culture](https://alpha.school/wp-content/uploads/2024/12/26.png)](
27fbf84b92,Alpha LL Check Chart,https://www.youtube.com/watch?v=LDE3ue6sxIw,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,.be/58TToab2FA4)  [Learning in the Age of AI: Critical Insights from Stanford's Graduate School of Education Dean](https://www.youtube.com/watch?v=TJhtzJlSYIk)  [![Learning in the Age of AI: Critical Insights from Stanford's Graduate School of Education Dean](https://alpha.school/wp-content/uploads/
e2d4e7afaa,Youtube,https://www.youtube.com/watch?v=Po9uD4EsXMg,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"to **lower‑cost micro‑schools** (~$15k, aiming for ~$300–$400/month out‑of‑pocket with vouchers). His scale vision targets **sub‑$1,000 tablets** to deliver on‑device AI tutoring worldwide, which he says he is funding with **$1B** in capital.   [ ![](https://alpha.school/wp-content/uploads/2025/11/B"
bada091c63,Video,https://www.youtube.com/watch?v=Qm6M7_TAVR0,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"ages. - **Top Performers:** Our best students achieve up to 6.5x growth.  [See our mid-year data report →](/blog/alphas-mid-year-report-card-is-in-heres-what-the-data-actually-says/)  **How We Do It:**  Alpha combines adaptive AI for personalized 1:1 learning, mastery-based methods for deep understa"
3ba6ff112a,WATCH,https://www.youtube.com/watch?v=Qm6M7_TAVR0&t=7s,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"what every Alpha student experiences:  ![](https://alpha.school/wp-content/uploads/2024/11/1.webp)##### Love School  With motivation and mastery, kids love school   [     WATCH  ](https://youtu.be/abqqOY47-NA)   ![](https://alpha.school/wp-content/uploads/2024/11/2.webp)##### Learn 2x in 2 hours  Al"
4031af5834,The Apps These 14-17 Year Olds Created Will Shock You,https://www.youtube.com/watch?v=SKy3cKTWVHw,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,ps://alpha.school/wp-content/uploads/2026/04/61.png)](https://youtu.be/jL9yo9wrFGY)  [Getting In — and Thriving There | Alpha graduates at top colleges.](https://youtu.be/9Qk_9kYgSmA)  [![Getting In — and Thriving There | Alpha graduates at top colleges.](https://alpha.school/wp-content/uploads/2026
0bfec491cd,Learning in the Age of AI: Critical Insights from Stanford's Graduate School of Education Dean,https://www.youtube.com/watch?v=TJhtzJlSYIk,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,l-for-video-Gallery-28.png)](https://youtu.be/Ybc-R8PAu68)  [The Future of Education is Now in Palm Beach](https://youtu.be/58TToab2FA4)  [![The Future of Education is Now in Palm Beach](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-64.png)](https://youtu.be/58TToab2FA4
c2bb9badbe,John + Jessica Culture,https://www.youtube.com/watch?v=VoWDkNXXLdk,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,", Not Age or Grade](https://youtu.be/Fo4jdPRqYB4)  [![A School Built for Curiosity, Not Age or Grade](https://alpha.school/wp-content/uploads/2026/04/69.png)](https://youtu.be/Fo4jdPRqYB4)  [Alpha - LL MadScience Workshop](https://vimeo.com/825006719)  [![Alpha - LL MadScience Workshop](https://alph"
7025e92a9c,Kara Impact,https://www.youtube.com/watch?v=VvcVOz7nM0A,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,/Go41InoioM8)  [![How Alpha New York Gives Families Their Time Back](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-27.png)](https://youtu.be/Go41InoioM8)  [Alpha Students Stole the Show at SXSW](https://youtu.be/vRnf6a6EYRQ)  [![Alpha Students Stole the Show at SXSW](ht
28acb90361,Youtube.com link,https://www.youtube.com/watch?v=W3RgjSvMAB4,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,aem_K4NfvrXbqdXgUkuzpvftfg)  [Businessinsider.com link](https://www.businessinsider.com/adaptive-learning-technology-helping-teachers-students-close-achievement-gap-2024-9)  [Usatoday.com link](https://www.usatoday.com/story/tech/2024/05/19/ai-use-in-education/73737400007/)  [Salon.com link](https:/
dffd7856ef,Inside Alpha's SEAL Team Swim: Building Grit and Life Skills,https://www.youtube.com/watch?v=YLqdKPELPr0,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,- Pasta-making Workshop](https://vimeo.com/848531686)  [![Alpha L2 - Pasta-making Workshop](https://alpha.school/wp-content/uploads/2024/10/8.png)](https://vimeo.com/848531686)  [Alpha Core Skills](https://vimeo.com/788160521)  [![Alpha Core Skills](https://alpha.school/wp-content/uploads/2024/10/11
ce465b2778,Watch the Full 2.5-Hour Talk​​,https://www.youtube.com/watch?v=ZP3gOj4G3ic,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"--------------------------------  The **Academic Talk** exists for one reason: to show parents what’s possible when kids **love school, learn 2X in 2 hours, and learn life skills that matter.**  This fall, Alpha revealed how our students are mastering academics in record time and rediscovering the j"
a6483de362,Youtube.com link,https://www.youtube.com/watch?v=ZvwebJeDPzYZXh0bgNhZW0CMTEAAaZa2I9Vy5XIjgdYQAAXdsATKFPy4LNUIXcQ-L__dYNwIl8NH4SkhFSpjF4_aem_K4NfvrXbqdXgUkuzpvftfg,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,orbes.com/councils/forbestechcouncil/2024/06/10/theres-no-such-thing-as-a-c-student-how-edtech-will-democratize-learning/)  [Today.com link](https://www.today.com/video/how-one-school-in-texas-is-solely-using-ai-to-teach-their-students-220192837913)  [Washingtontimes.com link](https://www.washington
ec8f90de6f,Youtube,https://www.youtube.com/watch?v=a06qSgfccZs,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,and motivators focused on student well-being and life skills. - **Trilogy:** The successful AI software company founded by Joe Liemandt in the early 1990s.  Share -----  -  -  -   Listen ------  - [    Spotify ](https://t.co/AG01QIcNhe) - [    Apple Podcast ](https://t.co/yYJYIGVqHG)  Watch -----   
d59999f9b4,Video,https://www.youtube.com/watch?v=abqqOY47-NA,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"tions ensure their voices are heard and needs are met.  - **Exceptional Guides:** From “Limitless Launches” to personalized motivational models, our guides make every student feel valued and motivated.  - **Designed for Joy:** Through creative field trips like Mobile Squad and unique in-school progr"
b7df54ff7b,Video,https://www.youtube.com/watch?v=dGoAVlpWy5A,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,ills  Alpha students spend afternoons developing life skills and exploring their passions.  [Video](https://www.youtube.com/watch?v=ierWJrUe4iE)  [![Video](https://img.youtube.com/vi/ierWJrUe4iE/hqdefault.jpg)](https://www.youtube.com/watch?v=ierWJrUe4iE)  [Video](https://youtu.be/2MEx47nJby4)  [![V
4579c685fd,2 Hour Learning Deep Dive,https://www.youtube.com/watch?v=dst2hGUYT28,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,/alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-65.png)](https://youtu.be/LHbHtAEmIpQ)  [How Alpha New York Builds Confidence Through Curiosity](https://youtu.be/o8b8LxYpjjE)  [![How Alpha New York Builds Confidence Through Curiosity](https://alpha.school/wp-content/uploads/2025
01fe2aebec,What a Two-Hour School Day Actually Looks Like,https://www.youtube.com/watch?v=e7Py1EOcaro,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,s SEAL Team Swim: Building Grit and Life Skills](https://alpha.school/wp-content/uploads/2026/04/65.png)](https://www.youtube.com/watch?v=YLqdKPELPr0)  [What If Kindergarten Felt Like This?](https://youtu.be/cCw-tB-bKm0)  [![What If Kindergarten Felt Like This?](https://alpha.school/wp-content/uploa
8b3a0c7ee4,Peter + Dana App Learning,https://www.youtube.com/watch?v=hFK-0325LP0,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,036424)  [![What Students Have to Say About Alpha.](https://alpha.school/wp-content/uploads/2024/10/5.webp)](https://vimeo.com/873036424)  [Reigniting Motivation at Alpha New York](https://youtu.be/VdcB9F_LGQg)  [![Reigniting Motivation at Alpha New York](https://alpha.school/wp-content/uploads/2025
69ebc42f25,Lulu + Sami Culture,https://www.youtube.com/watch?v=iEHKf59ANlc,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,Alpha Santa Barbara: Where Kids Love School](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-11.png)](https://youtu.be/VynSGr43m7Q)  [Failure Is Fuel | A Fort Worth Parent's Story](https://youtu.be/ZOkL2_RXmrE)  [![Failure Is Fuel | A Fort Worth Parent's Story](https://al
dc78ef0d17,Video,https://www.youtube.com/watch?v=ierWJrUe4iE,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"it’s engaging, inspiring, and built for them.  ![](https://alpha.school/wp-content/uploads/2024/11/2.webp)#### Learn 2x in 2hrs  Alpha students learn twice as fast as their peers and classes rank in the top 1% nationwide.  ![](https://alpha.school/wp-content/uploads/2024/11/3.webp)#### Learn Life Sk"
d1b2e1b03b,Youtube.com link,https://www.youtube.com/watch?v=iqCd60xo0n0,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,ww.businessinsider.com/adaptive-learning-technology-helping-teachers-students-close-achievement-gap-2024-9)  [Usatoday.com link](https://www.usatoday.com/story/tech/2024/05/19/ai-use-in-education/73737400007/)  [Salon.com link](https://www.salon.com/2024/12/12/dont-dismantle-the-department-of-educat
94003c17ea,Alpha Alpha Tank,https://www.youtube.com/watch?v=lI-5elfSdBc,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"nt Moments](https://youtu.be/i976GorVoWU)  [![Alpha X Showcase at SXSW 2026 | Young Founders, Big Ideas, and Event Moments](https://alpha.school/wp-content/uploads/2026/04/58.png)](https://youtu.be/i976GorVoWU)  [Alpha LINC Core Skills](https://vimeo.com/788160461)  [![Alpha LINC Core Skills](https:"
61fcf0b451,Youtube,https://www.youtube.com/watch?v=ol_pDIlL71U,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,*—Alpha starts with diagnostics and catches them up quickly.  - **Motivation is the unlock: “Time Back.”** The biggest effect size comes from giving students their time back; incentives like **“100 for 100”** ($100 for a 100 score on grade‑level STAAR) help students repair foundations and change sel
c2a803a4dd,Video,https://www.youtube.com/watch?v=pETkSYZoGWc,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"chool.*** We’re not just preparing students for tests; we’re preparing them for limitless futures.   Alpha Miami is open and enrolling.  Join us for an info session at our campus at 8000 SW 56th St, conveniently located across the street from Tropical Park in Glenvar Heights, and see firsthand why A"
44b4182761,Michael B. Horn and Joe Liemandt on the Future of School,https://www.youtube.com/watch?v=sMzNliU_8PU,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,ty](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-33.png)](https://youtu.be/o8b8LxYpjjE)  [2 Hour Learning Deep Dive](https://www.youtube.com/watch?v=dst2hGUYT28)  [![2 Hour Learning Deep Dive](https://alpha.school/wp-content/uploads/2025/08/Video-Thumbnails.png)](https
f4dcdd3888,7th &amp; 8th Graders Socialization in the Wild,https://www.youtube.com/watch?v=sief5982a7E,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,Let Alpha Students Take Over. Here's What They Said](https://alpha.school/wp-content/uploads/2026/04/70.png)](https://youtu.be/zCMdtd4YMqU)  [Alpha Flight School](https://www.youtube.com/watch?v=50Rux7TzFBQ)  [![Alpha Flight School](https://alpha.school/wp-content/uploads/2025/05/Video-Thumbnails.pn
1611be9743,2 Hour Learning - An Evening with Dr. Yeager,https://www.youtube.com/watch?v=tNsU5iWL96o,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,E)  [![Self-Paced Learning at Alpha San Francisco](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-4.png)](https://youtu.be/ULpQs-5LMvE)  [What is a Shadow Day at Alpha?](https://youtu.be/e93kgaUy660)  [![What is a Shadow Day at Alpha?](https://alpha.school/wp-content/upl
588e71450b,Alpha Students Explain Why They’d Tell Their Friends to Apply,https://www.youtube.com/watch?v=u58aQq0vagM,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,wp-content/uploads/2026/04/63.png)](https://www.youtube.com/watch?v=Jd7fKOqTTMI&t=2s)  [Real NY Parents. Real Stories. Why Alpha Works.](https://youtu.be/6_W5q8UWWgA)  [![Real NY Parents. Real Stories. Why Alpha Works.](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-62.p
b856b87ac6,Meet the Girl Bosses of Alpha School,https://www.youtube.com/watch?v=uJE7SQQw6Zk,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,[Alpha Fort Worth: Where Kids Actually Want School on Saturdays](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-2.png)](https://youtu.be/770rUH1hImg)  [Spend a Day at Alpha School](https://youtu.be/CTcFZhAaeLM)  [![Spend a Day at Alpha School](https://alpha.school/wp-con
eb988722f3,Video,https://www.youtube.com/watch?v=udRcIlMwqb0,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,"d in the mornings, they can use their afternoons to explore tons of workshops that allow them to pursue their passions and learn real-world skills at school.  **The truth is clear:** Your kids can accomplish twice as much if they’re not sitting in a one-size-fits-all classroom for 6 hours. Alpha stu"
6edec4cb55,Elsbeth + Terak Why Alpha,https://www.youtube.com/watch?v=vpHCP3mPz4g,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,tudents Stole the Show at SXSW](https://youtu.be/vRnf6a6EYRQ)  [![Alpha Students Stole the Show at SXSW](https://alpha.school/wp-content/uploads/2026/04/59.png)](https://youtu.be/vRnf6a6EYRQ)  [Kara Impact](https://www.youtube.com/watch?v=VvcVOz7nM0A)  [![Kara Impact](https://alpha.school/wp-content
1744611730,These High Schoolers Flew to NYC to Teach AI,https://www.youtube.com/watch?v=yMf9UgTN2Es,,url,www.youtube.com,video-audio-candidate,0.40,B/C,discovered,,,chool Day Actually Looks Like](https://alpha.school/wp-content/uploads/2026/04/Thumbnail-for-video-Gallery-72.png)](https://www.youtube.com/watch?v=e7Py1EOcaro)  [“I Love School.” — Alpha Student](https://youtu.be/07POH6y4l7Y)  [![“I Love School.” — Alpha Student](https://alpha.school/wp-content/upl
f3149ed4a1,“I Love School.” — Alpha Student,https://youtu.be/07POH6y4l7Y,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ing](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-8.png)](https://youtu.be/JVSyMEPwVDI)  [The Future of Education is Now in Lake Forest](https://youtu.be/fLqOc3BORKw)  [![The Future of Education is Now in Lake Forest](https://alpha.school/wp-content/uploads/2025/11/Thu
310136c184,Alpha San Francisco | A Place to Discover and Grow,https://youtu.be/25iE7npgcz8,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,learn more about Alpha School!  ### Videos  [Alpha San Francisco - From Good to Great - No Learning Gaps](https://www.youtube.com/watch?v=AsZ-4IlVzpQ)  [![Alpha San Francisco - From Good to Great - No Learning Gaps](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-3.png)](
05a9eaeabe,Video,https://youtu.be/2MEx47nJby4,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,s their peers and classes rank in the top 1% nationwide.  ![](https://alpha.school/wp-content/uploads/2024/11/3.webp)#### Learn Life Skills  Alpha students spend afternoons developing life skills and exploring their passions.  [Video](https://www.youtube.com/watch?v=ierWJrUe4iE)  [![Video](https://i
e3fefd6b1c,Discovering Potential at Alpha New York,https://youtu.be/2qdweuDpFWI,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ps://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-23.png)](https://youtu.be/wETefRuQ0y0)  [Alpha San Francisco - Learning Without Limits](https://youtu.be/lFrGQmg0yc4)  [![Alpha San Francisco - Learning Without Limits](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-
ac387d8a59,Grades Hide the Truth,https://youtu.be/3LvYL3LSu9M,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"” can disguise **years of lost learning**.  Nationwide MAP testing proves it: even top-performing A+B students are often **one to seven years behind**.  Meanwhile, children sit through six-hour days filled with busywork, dulling their curiosity.  ### AT ALPHA, GRADES REFLECT **MASTERY.**   ![](https"
067e210f80,Video,https://youtu.be/3Um-HeszH3I,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,tu.be/SrBwaZFfQOE)  ##### Learning Lab | K - 1st Grade  [Video](https://youtu.be/Ej5OBcX5C7o)  [![Video](https://img.youtube.com/vi/Ej5OBcX5C7o/hqdefault.jpg)](https://youtu.be/Ej5OBcX5C7o)  ##### Level 1 | 2nd - 3rd Grade  [Video](https://youtu.be/qNTmxzcsES4)  [![Video](https://img.youtube.com/vi/
3a339ccd47,Empowering Students to Go Further | Alpha New York,https://youtu.be/3oIkzR4xQ5s,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ZOkL2_RXmrE)  [![Failure Is Fuel | A Fort Worth Parent's Story](https://alpha.school/wp-content/uploads/2026/04/77.png)](https://youtu.be/ZOkL2_RXmrE)  [Lulu + Sami Culture](https://www.youtube.com/watch?v=iEHKf59ANlc)  [![Lulu + Sami Culture](https://alpha.school/wp-content/uploads/2024/12/29.png)]
1d5354f9d0,Why Alpha Scottsdale Was the Best Decision for Our Family,https://youtu.be/4S4m1XpqQqA,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,shops Self Driving Car](https://alpha.school/wp-content/uploads/2024/10/3.webp)](https://vimeo.com/788160540)  [Alpha's Secret: Personalized Learning Over Chatbots](https://youtu.be/Og7O8RDa9nY)  [![Alpha's Secret: Personalized Learning Over Chatbots](https://alpha.school/wp-content/uploads/2026/04/
395ac4ad08,The Future of Education is Now in Palm Beach,https://youtu.be/58TToab2FA4,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,Box to Check. It's a Beginning.](https://alpha.school/wp-content/uploads/2026/04/76.png)](https://youtu.be/7DBF9gadMVA)  [Alpha Fort Worth - Learning Reimagined](https://youtu.be/Ybc-R8PAu68)  [![Alpha Fort Worth - Learning Reimagined](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-vi
fbda3d98ed,Video,https://youtu.be/5Vo16UaJ26o,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"grit, creativity, and adaptability.  - **Experiential Learning:** Whether it’s solving a 45-second pit stop challenge or exploring the breadth of global art styles, our workshops teach students how to navigate the real world with confidence.  - **Life-Long Impact:** From learning how to learn to mas"
b7e907c65c,Video,https://youtu.be/5hx-T5OGbuM,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,"; we’re preparing them for limitless futures.   Alpha Orange County is open and enrolling.  Join us for an info session at our campus on 26462 Towne Centre Dr, conveniently located in Foothill Ranch near the Foothill Ranch Towne Centre and just minutes from the 241 Toll Road, and see firsthand why A"
d149bc7b1f,Real NY Parents. Real Stories. Why Alpha Works.,https://youtu.be/6_W5q8UWWgA,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,p-content/uploads/2024/12/26.png)](https://www.youtube.com/watch?v=VoWDkNXXLdk)  [From 6 to 60 - How Parents Helped Build Alpha Miami](https://www.youtube.com/watch?v=Jd7fKOqTTMI&t=2s)  [![From 6 to 60 - How Parents Helped Build Alpha Miami](https://alpha.school/wp-content/uploads/2026/04/63.png)](h
ffe08a0121,WATCH,https://youtu.be/770I1E2VWhk,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,https://alpha.school/wp-content/uploads/2024/11/2.webp)##### Learn 2x in 2 hours  Alpha students learn twice as fast as their peers and rank in the top 1% nationwide.   [     WATCH  ](https://www.youtube.com/watch?v=Qm6M7_TAVR0&t=7s)   ![](https://alpha.school/wp-content/uploads/2024/11/3.webp)#### 
0114a68f11,Alpha Fort Worth: Where Kids Actually Want School on Saturdays,https://youtu.be/770rUH1hImg,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,You Could Try Alpha for a Week? | Experience Alpha This Summer](https://alpha.school/wp-content/uploads/2026/04/62.png)](https://youtu.be/8HSE__RC3kw)  [Alpha Summer Tour Highlights](https://youtu.be/kMnT-KLjJxw)  [![Alpha Summer Tour Highlights](https://alpha.school/wp-content/uploads/2025/08/1.png
e45eb9525f,Kindergarten Isn't a Box to Check. It's a Beginning.,https://youtu.be/7DBF9gadMVA,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ail-for-video-Gallery-29.png)](https://youtu.be/25iE7npgcz8)  [London’s First 30 Days at Alpha New York | Real Growth in Action](https://youtu.be/9Hcd3kCh7hI)  [![London’s First 30 Days at Alpha New York | Real Growth in Action](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gal
0924ac0bde,What If You Could Try Alpha for a Week? | Experience Alpha This Summer,https://youtu.be/8HSE__RC3kw,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,kYgSmA)  [![Getting In — and Thriving There | Alpha graduates at top colleges.](https://alpha.school/wp-content/uploads/2026/04/60.png)](https://youtu.be/9Qk_9kYgSmA)  [Alpha Core Skills](https://vimeo.com/788160555)  [![Alpha Core Skills](https://alpha.school/wp-content/uploads/2024/10/12.png)](htt
c0967b158b,London’s First 30 Days at Alpha New York | Real Growth in Action,https://youtu.be/9Hcd3kCh7hI,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,bnail-for-video-Gallery-3.png)](https://www.youtube.com/watch?v=AsZ-4IlVzpQ)  [Alpha San Francisco | A Place to Discover and Grow](https://youtu.be/25iE7npgcz8)  [![Alpha San Francisco | A Place to Discover and Grow](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-29.png)
c91cb56732,Getting In — and Thriving There | Alpha graduates at top colleges.,https://youtu.be/9Qk_9kYgSmA,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ction](https://alpha.school/wp-content/uploads/2026/04/Thumbnail-for-video-Gallery-71.png)](https://www.youtube.com/watch?v=5Vo16UaJ26o)  [A Week at Alpha Beats Summer Camp](https://youtu.be/jL9yo9wrFGY)  [![A Week at Alpha Beats Summer Camp](https://alpha.school/wp-content/uploads/2026/04/61.png)](
25859f399e,Crushing Academics. Loving School.,https://youtu.be/9hx7b45MvHk,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ttps://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-20.png)](https://youtu.be/yh2qwr085T0)  [The Real Reason These Kids Love Going to School](https://youtu.be/JU_XIXU-cuE)  [![The Real Reason These Kids Love Going to School](https://alpha.school/wp-content/uploads/2025/11/Thum
9b000fd210,From Good to Great,https://youtu.be/9ywA5oNmYaM,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,anta Barbara](https://alpha.school/wp-content/uploads/2025/11/Thumbnail-for-video-Gallery-15.png)](https://youtu.be/fxEek0_S0cA)  [Limitless Learning Mindset I Alpha Fort Worth](https://youtu.be/roEuGtNR-GQ)  [![Limitless Learning Mindset I Alpha Fort Worth](https://alpha.school/wp-content/uploads/2
a520086a33,How Alpha New York Made Learning Joyful Again,https://youtu.be/AbeHTV2y8ZY,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,'s Graduate School of Education Dean](https://alpha.school/wp-content/uploads/2025/05/Video-Thumbnails.png)](https://www.youtube.com/watch?v=TJhtzJlSYIk)  [Alpha LL Check Chart](https://www.youtube.com/watch?v=LDE3ue6sxIw)  [![Alpha LL Check Chart](https://alpha.school/wp-content/uploads/2024/12/32.
ad7c0fe07f,Spend a Day at Alpha School,https://youtu.be/CTcFZhAaeLM,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,hts](https://alpha.school/wp-content/uploads/2025/08/1.png)](https://youtu.be/kMnT-KLjJxw)  [Alpha Fort Worth: Where Kids Actually Want School on Saturdays](https://youtu.be/770rUH1hImg)  [![Alpha Fort Worth: Where Kids Actually Want School on Saturdays](https://alpha.school/wp-content/uploads/2025/
ec6010f249,30 Days to a Different Kid,https://youtu.be/CuSijUisnyE,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ver Chatbots](https://alpha.school/wp-content/uploads/2026/04/71.png)](https://youtu.be/Og7O8RDa9nY)  [Why Alpha Scottsdale Was the Best Decision for Our Family](https://youtu.be/4S4m1XpqQqA)  [![Why Alpha Scottsdale Was the Best Decision for Our Family](https://alpha.school/wp-content/uploads/2025/
e26c6ae371,Video,https://youtu.be/ENdAWT6N0V4?feature=shared,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,ual pace and the appropriate level. Students progress with concept-based mastery and without any knowledge gaps.  Motivation with the right reward --------------------------------  We motivate kids by giving them the gift of time to pursue the things they want to do and develop life skills. Adults i
66393ca3dc,Video,https://youtu.be/Ej5OBcX5C7o,,url,youtu.be,video-audio-candidate,0.40,B/C,discovered,,,TODAY!  ](https://alpha.school/application/?submission_campus=austin_k8)    [Location on Google Maps](https://maps.app.goo.gl/s6eRTLf2ytaeug867)   Alpha Austin  Meet our Team -------------  ##### Wonder Lab | PreK Grade  [Video](https://youtu.be/SrBwaZFfQOE)  [![Video](https://img.youtube.com/vi/SrB
